url,title,normal_price,sale_price
https://web.archive.org/web/20190225123327/https:/www.tinydeal.com/1410-pcs-3m-vhb-double-sided-adhesive-acrylic-foam-tape-scotch-tape--p-173455.html,Sling Bag Shoulder Chest Bag Cross Body Multipurpose Bag f Outdoor Travel HHI-542473,$14.77 ,$9.35
https://web.archive.org/web/20190225123327/https:/www.tinydeal.com/tea-strainer-silicone-coffee-tea-sets-teapot-accessories-tea-tool-tea-infuse-p-179101.html,Sling Bag Shoulder Chest Bag Cross Body Multipurpose Bag f Outdoor Travel HHI-542473,$14.77 ,$9.35
https://web.archive.org/web/20190225123327/https:/www.tinydeal.com/pair-of-fxt-ankle-compression-socks-p-178050.html,Sling Bag Shoulder Chest Bag Cross Body Multipurpose Bag f Outdoor Travel HHI-542473,$14.77 ,$9.35
https://web.archive.org/web/20190225123327/https:/www.tinydeal.com/m5-magnetic-sports-bt-41-waterproof-sports-earphones-p-178778.html,Sling Bag Shoulder Chest Bag Cross Body Multipurpose Bag f Outdoor Travel HHI-542473,$14.77 ,$9.35
https://web.archive.org/web/20190225123327/https:/www.tinydeal.com/64gb-pu-leather-usb-30-flash-drive-p-179960.html,Sling Bag Shoulder Chest Bag Cross Body Multipurpose Bag f Outdoor Travel HHI-542473,$14.77 ,$9.35
https://web.archive.org/web/20190225123327/https:/www.tinydeal.com/mini-camera-sq11-night-vision-fov140-1080p-dv-video-recorder-p-179706.html,Sling Bag Shoulder Chest Bag Cross Body Multipurpose Bag f Outdoor Travel HHI-542473,$14.77 ,$9.35
https://web.archive.org/web/20190225123327/https:/www.tinydeal.com/mini-led-key-finder-locator-find-lost-keys-chain-keychain-whistle-sound-control-p-170166.html,Sling Bag Shoulder Chest Bag Cross Body Multipurpose Bag f Outdoor Travel HHI-542473,$14.77 ,$9.35
https://web.archive.org/web/20190225123327/https:/www.tinydeal.com/12-pcs-standard-1m-magnetic-charge-cable-detachable-micro-usb-metal-plug-p-156704.html,Sling Bag Shoulder Chest Bag Cross Body Multipurpose Bag f Outdoor Travel HHI-542473,$14.77 ,$9.35
https://web.archive.org/web/20190225123327/https:/www.tinydeal.com/aluminum-cycling-uv400-polarized-sunglasses-for-driving-cycling-running-golf-p-178016.html,Sling Bag Shoulder Chest Bag Cross Body Multipurpose Bag f Outdoor Travel HHI-542473,$14.77 ,$9.35
https://web.archive.org/web/20190225123327/https:/www.tinydeal.com/dual-arc-plasma-usb-rechargeable-lighter-p-176778.html,Sling Bag Shoulder Chest Bag Cross Body Multipurpose Bag f Outdoor Travel HHI-542473,$14.77 ,$9.35
https://web.archive.org/web/20190225123327/https:/www.tinydeal.com/i9-tws-bluetooth-v42-earphones-with-magnetic-charging-case-p-177357.html,Sling Bag Shoulder Chest Bag Cross Body Multipurpose Bag f Outdoor Travel HHI-542473,$14.77 ,$9.35
https://web.archive.org/web/20190225123327/https:/www.tinydeal.com/8-leds-usb-night-light-for-laptop-keyboard-p-179185.html,Sling Bag Shoulder Chest Bag Cross Body Multipurpose Bag f Outdoor Travel HHI-542473,$14.77 ,$9.35
https://web.archive.org/web/20190225123327/https:/www.tinydeal.com/i9-fitness-tracker-smart-bracelet-ip68-heart-rate-blood-pressure-wristband-p-176991.html,Sling Bag Shoulder Chest Bag Cross Body Multipurpose Bag f Outdoor Travel HHI-542473,$14.77 ,$9.35
https://web.archive.org/web/20190225123327/https:/www.tinydeal.com/gm320-infrared-thermometer-non-contact-laser-gun-ir-thermometer-p-165306.html,Sling Bag Shoulder Chest Bag Cross Body Multipurpose Bag f Outdoor Travel HHI-542473,$14.77 ,$9.35
https://web.archive.org/web/20190225123327/https:/www.tinydeal.com/adjustable-dial-vision-6d-to-3d-myopia-eye-glasses-p-176913.html,Sling Bag Shoulder Chest Bag Cross Body Multipurpose Bag f Outdoor Travel HHI-542473,$14.77 ,$9.35
https://web.archive.org/web/20190225123327/https:/www.tinydeal.com/shield-1080p-car-dvr-night-vision-dashboard-video-recorder-with-g-sensor-p-170752.html,Sling Bag Shoulder Chest Bag Cross Body Multipurpose Bag f Outdoor Travel HHI-542473,$14.77 ,$9.35
https://web.archive.org/web/20190225123327/https:/www.tinydeal.com/original-xiaomi-piston-dazzle-edition-earphones-with-mic-p-160055.html,Sling Bag Shoulder Chest Bag Cross Body Multipurpose Bag f Outdoor Travel HHI-542473,$14.77 ,$9.35
https://web.archive.org/web/20190225123327/https:/www.tinydeal.com/l-line-magnetic-charging-cable-90-degree-led-cable-for-iphone-p-178373.html,Sling Bag Shoulder Chest Bag Cross Body Multipurpose Bag f Outdoor Travel HHI-542473,$14.77 ,$9.35
https://web.archive.org/web/20161226163139/https:/www.tinydeal.com/orico-2599us3-25-inch-usb30-hddssd-hard-drive-enclosure-tool-free-p-158502.html,Light Controlled Square LED Wall Night Lamp Bedroom Night Light HLT-506114,$4.45 ,$2.08
https://web.archive.org/web/20161226163139/https:/www.tinydeal.com/lenovo-vibe-p1-55-fhd-msm8939-octa-core-android-51-4g-phone-p-161102.html,Light Controlled Square LED Wall Night Lamp Bedroom Night Light HLT-506114,$4.45 ,$2.08
https://web.archive.org/web/20161226163139/https:/www.tinydeal.com/lenovo-vibe-p1-55-fhd-msm8939-octa-core-android-51-4g-phone-p-161103.html,Light Controlled Square LED Wall Night Lamp Bedroom Night Light HLT-506114,$4.45 ,$2.08
https://web.archive.org/web/20161226163139/https:/www.tinydeal.com/original-xiaomi-roidmi-2s-music-bluetooth-car-charger-p-161220.html,Light Controlled Square LED Wall Night Lamp Bedroom Night Light HLT-506114,$4.45 ,$2.08
https://web.archive.org/web/20161226163139/https:/www.tinydeal.com/unisex-folding-magnetic-magnifying-neck-hanging-reading-glasses-p-157080.html,Light Controlled Square LED Wall Night Lamp Bedroom Night Light HLT-506114,$4.45 ,$2.08
https://web.archive.org/web/20161226163139/https:/www.tinydeal.com/original-xiaomi-roidmi-2s-bluetooth-car-charger-international-version-p-162391.html,Light Controlled Square LED Wall Night Lamp Bedroom Night Light HLT-506114,$4.45 ,$2.08
https://web.archive.org/web/20161226163139/https:/www.tinydeal.com/blackview-bv6000-47-hd-mtk6755-64-bit-android-60-3gb-ram-4g-phone-p-159168.html,Light Controlled Square LED Wall Night Lamp Bedroom Night Light HLT-506114,$4.45 ,$2.08
https://web.archive.org/web/20161226163139/https:/www.tinydeal.com/pofan-micro-usb-8-pin-usb-charging-cable-for-iphone-and-android-p-162124.html,Light Controlled Square LED Wall Night Lamp Bedroom Night Light HLT-506114,$4.45 ,$2.08
https://web.archive.org/web/20161226163139/https:/www.tinydeal.com/25-720p-car-dvr-recorder-6-led-infrared-night-vision-camera-p-160021.html,Light Controlled Square LED Wall Night Lamp Bedroom Night Light HLT-506114,$4.45 ,$2.08
https://web.archive.org/web/20161226163139/https:/www.tinydeal.com/leagoo-m5-mtk6580-quad-core-50-hd-android-60-touch-id-3g-phone-p-160493.html,Light Controlled Square LED Wall Night Lamp Bedroom Night Light HLT-506114,$4.45 ,$2.08
https://web.archive.org/web/20161226163139/https:/www.tinydeal.com/leagoo-m5-mtk6580-quad-core-50-hd-android-60-touch-id-3g-phone-p-160494.html,Light Controlled Square LED Wall Night Lamp Bedroom Night Light HLT-506114,$4.45 ,$2.08
https://web.archive.org/web/20161226163139/https:/www.tinydeal.com/usb-30-to-25-mobile-hddssd-sata-hard-drive-cable-adapter-p-157311.html,Light Controlled Square LED Wall Night Lamp Bedroom Night Light HLT-506114,$4.45 ,$2.08
https://web.archive.org/web/20161226163139/https:/www.tinydeal.com/mini-usb-rechargeable-led-flashlight-waterproof-torch-with-keychain-p-147976.html,Light Controlled Square LED Wall Night Lamp Bedroom Night Light HLT-506114,$4.45 ,$2.08
https://web.archive.org/web/20161226163139/https:/www.tinydeal.com/10pcs-led-light-up-balloons-luminous-balloon-for-party-decor-p-156191.html,Light Controlled Square LED Wall Night Lamp Bedroom Night Light HLT-506114,$4.45 ,$2.08
https://web.archive.org/web/20161226163139/https:/www.tinydeal.com/xiaomi-mi-5s-64gb-rom-515-fhd-snapdragon-821-android-60-4g-phone-p-162019.html,Light Controlled Square LED Wall Night Lamp Bedroom Night Light HLT-506114,$4.45 ,$2.08
https://web.archive.org/web/20161226163139/https:/www.tinydeal.com/baseus-1m-magnetic-charge-cable-detachable-micro-usb-metal-plug-p-160428.html,Light Controlled Square LED Wall Night Lamp Bedroom Night Light HLT-506114,$4.45 ,$2.08
https://web.archive.org/web/20161226163139/https:/www.tinydeal.com/uv-ultra-violet-blacklight-12-leds-flashlight-torch-light-p-162096.html,Light Controlled Square LED Wall Night Lamp Bedroom Night Light HLT-506114,$4.45 ,$2.08
https://web.archive.org/web/20161226163139/https:/www.tinydeal.com/2pcs-stainless-steel-vacuum-sealed-red-wine-bottle-stopper-spout-p-158727.html,Light Controlled Square LED Wall Night Lamp Bedroom Night Light HLT-506114,$4.45 ,$2.08
https://web.archive.org/web/20161226163139/https:/www.tinydeal.com/16-led-solar-powered-motion-infrared-induction-security-wall-light-p-128773.html,Light Controlled Square LED Wall Night Lamp Bedroom Night Light HLT-506114,$4.45 ,$2.08
https://web.archive.org/web/20161226163139/https:/www.tinydeal.com/asus-pegasus-2-plus-x550-55-64-bit-octa-core-android-51-4g-phone-p-161520.html,Light Controlled Square LED Wall Night Lamp Bedroom Night Light HLT-506114,$4.45 ,$2.08
https://web.archive.org/web/20161226163139/https:/www.tinydeal.com/colorful-yoga-anti-skid-slip-socks-deodorant-breathable-toe-socks-p-157869.html,Light Controlled Square LED Wall Night Lamp Bedroom Night Light HLT-506114,$4.45 ,$2.08
https://web.archive.org/web/20161226163139/https:/www.tinydeal.com/magic-nano-emery-sponge-brush-eraser-cleaner-rust-cleaning-tool-p-158101.html,Light Controlled Square LED Wall Night Lamp Bedroom Night Light HLT-506114,$4.45 ,$2.08
https://web.archive.org/web/20161226163139/https:/www.tinydeal.com/mirascreen-24ghz-wireless-hdmi-am8252-wi-fi-display-dongle-p-158225.html,Light Controlled Square LED Wall Night Lamp Bedroom Night Light HLT-506114,$4.45 ,$2.08
https://web.archive.org/web/20161226163139/https:/www.tinydeal.com/220-240v-e27-18w-1650lm-56-led-smd-5630-led-corn-bulb-p-160170.html,Light Controlled Square LED Wall Night Lamp Bedroom Night Light HLT-506114,$4.45 ,$2.08
https://web.archive.org/web/20161226163139/https:/www.tinydeal.com/cubot-max-60-hd-mtk6753a-octa-core-64-bit-android-60-4g-phone-p-161095.html,Light Controlled Square LED Wall Night Lamp Bedroom Night Light HLT-506114,$4.45 ,$2.08
https://web.archive.org/web/20161226163139/https:/www.tinydeal.com/simplified-package-216-x-3mm-buckyballs-magnetic-diy-balls-neocube-p-153376.html,Light Controlled Square LED Wall Night Lamp Bedroom Night Light HLT-506114,$4.45 ,$2.08
https://web.archive.org/web/20161226163139/https:/www.tinydeal.com/homtom-ht17-55-hd-mtk6737-64-bit-quad-core-android-60-4g-phone-p-159506.html,Light Controlled Square LED Wall Night Lamp Bedroom Night Light HLT-506114,$4.45 ,$2.08
https://web.archive.org/web/20161226163139/https:/www.tinydeal.com/original-xiaomi-dual-driver-stereo-in-ear-earphone-with-mic-iem-p-156864.html,Light Controlled Square LED Wall Night Lamp Bedroom Night Light HLT-506114,$4.45 ,$2.08
https://web.archive.org/web/20161226163139/https:/www.tinydeal.com/silicone-plastic-wrap-sealing-vacuum-lid-for-bowl-to-keep-fresh-p-156188.html,Light Controlled Square LED Wall Night Lamp Bedroom Night Light HLT-506114,$4.45 ,$2.08
https://web.archive.org/web/20161226163139/https:/www.tinydeal.com/oukitel-k6000-pro-55-fhd-3gb-ram-mtk6753-android-60-4g-phone-p-159296.html,Light Controlled Square LED Wall Night Lamp Bedroom Night Light HLT-506114,$4.45 ,$2.08
https://web.archive.org/web/20161226163139/https:/www.tinydeal.com/stereo-in-ear-earphone-reflective-fiber-cloth-line-w-35mm-jack-p-162524.html,Light Controlled Square LED Wall Night Lamp Bedroom Night Light HLT-506114,$4.45 ,$2.08
https://web.archive.org/web/20161226163139/https:/www.tinydeal.com/xiaomi-redmi-note-4-mtk6797-deca-core-16gb-rom-android-60-4g-phone-p-161397.html,Light Controlled Square LED Wall Night Lamp Bedroom Night Light HLT-506114,$4.45 ,$2.08
https://web.archive.org/web/20161226163139/https:/www.tinydeal.com/meegopad-t07-pro-windows-10-z8350-4gb-32gb-mini-pc-w-hdmi-usb-port-p-158376.html,Light Controlled Square LED Wall Night Lamp Bedroom Night Light HLT-506114,$4.45 ,$2.08
https://web.archive.org/web/20161226163139/https:/www.tinydeal.com/37-inch-retractable-micro-usb-chargesync-colorful-light-cable-p-156152.html,Light Controlled Square LED Wall Night Lamp Bedroom Night Light HLT-506114,$4.45 ,$2.08
https://web.archive.org/web/20161226163139/https:/www.tinydeal.com/uv400-cycling-bicycle-bike-sports-eyewear-sunglasses-riding-glasses-p-157323.html,Light Controlled Square LED Wall Night Lamp Bedroom Night Light HLT-506114,$4.45 ,$2.08
https://web.archive.org/web/20161226163139/https:/www.tinydeal.com/usb-rechargeable-cigarette-lighter-with-red-led-light-p-144364.html,Light Controlled Square LED Wall Night Lamp Bedroom Night Light HLT-506114,$4.45 ,$2.08
https://web.archive.org/web/20161226163139/https:/www.tinydeal.com/letv-le-max-2-msm8996-57-2k-4gb-ram-32gb-rom-android-60-4g-phone-p-161827.html,Light Controlled Square LED Wall Night Lamp Bedroom Night Light HLT-506114,$4.45 ,$2.08
https://web.archive.org/web/20161226163139/https:/www.tinydeal.com/letv-le-2-mtk6797-deca-core-3gb-ram-32gb-rom-55-android-60-phone-p-159145.html,Light Controlled Square LED Wall Night Lamp Bedroom Night Light HLT-506114,$4.45 ,$2.08
https://web.archive.org/web/20161226163139/https:/www.tinydeal.com/outdoor-sport-safety-warning-wrist-led-light-clip-luminous-lamp-p-162528.html,Light Controlled Square LED Wall Night Lamp Bedroom Night Light HLT-506114,$4.45 ,$2.08
https://web.archive.org/web/20161226163139/https:/www.tinydeal.com/12m-black-xiaomi-usb-data-cable-p-147487.html,Light Controlled Square LED Wall Night Lamp Bedroom Night Light HLT-506114,$4.45 ,$2.08
https://web.archive.org/web/20161226163139/https:/www.tinydeal.com/universal-mobile-wireless-charger-quick-charging-adapter-receptor-p-161838.html,Light Controlled Square LED Wall Night Lamp Bedroom Night Light HLT-506114,$4.45 ,$2.08
https://web.archive.org/web/20161226163139/https:/www.tinydeal.com/escam-qf002-wi-fi-720p-ip-security-camera-with-night-vision-ir-cut-p-157941.html,Light Controlled Square LED Wall Night Lamp Bedroom Night Light HLT-506114,$4.45 ,$2.08
https://web.archive.org/web/20161226163139/https:/www.tinydeal.com/oukitel-u7-plus-55-hd-mtk6737-64-bit-quad-core-android-60-4g-phone-p-161129.html,Light Controlled Square LED Wall Night Lamp Bedroom Night Light HLT-506114,$4.45 ,$2.08
https://web.archive.org/web/20161226163139/https:/www.tinydeal.com/letv-le-2-mtk6797-deca-core-3gb-ram-16gb-rom-55-android-60-phone-p-160742.html,Light Controlled Square LED Wall Night Lamp Bedroom Night Light HLT-506114,$4.45 ,$2.08
https://web.archive.org/web/20161226163139/https:/www.tinydeal.com/20pcs-black-rose-flower-plant-seeds-p-146096.html,Light Controlled Square LED Wall Night Lamp Bedroom Night Light HLT-506114,$4.45 ,$2.08
https://web.archive.org/web/20161226163139/https:/www.tinydeal.com/qcong-metal-55-fhd-mtk6753-octa-core-android-51-4g-phone-3gb-ram-p-162228.html,Light Controlled Square LED Wall Night Lamp Bedroom Night Light HLT-506114,$4.45 ,$2.08
https://web.archive.org/web/20161226163139/https:/www.tinydeal.com/mini-universal-qi-wireless-charger-power-transmitter-for-samsung-p-157124.html,Light Controlled Square LED Wall Night Lamp Bedroom Night Light HLT-506114,$4.45 ,$2.08
https://web.archive.org/web/20161226163139/https:/www.tinydeal.com/sq8-mini-dv-action-camera-1080p-full-hd-car-dvr-with-night-version-p-158608.html,Light Controlled Square LED Wall Night Lamp Bedroom Night Light HLT-506114,$4.45 ,$2.08
